,0
247,11.849404844423074
248,12.100717685412471
249,12.531776395271262
250,11.245059091624615
251,12.367345048436391
252,12.06105265381003
253,11.970356641102999
254,11.884495917930655
255,12.345838935721968
256,12.242891437918386
257,12.301387370778713
258,12.352339472153524
259,11.48247656671073
260,12.07824495582233
261,12.52815976788113
262,11.92504173829169
263,11.775297421715827
264,11.19822841866684
265,12.075400019877522
266,12.128116509451258
267,12.097936057925594
268,11.699413330633599
269,11.904974309480183
270,12.491255347155265
271,12.394628892852941
272,12.577639650232573
273,11.842236406331555
274,11.732069026983156
275,12.230770136157428
276,12.211065162153215
277,11.856522261533737
278,12.936754021718041
279,12.165255859329688
280,12.339295865674435
281,12.128116509451258
282,12.242891437918386
283,12.407383590534293
284,12.09626335986454
285,12.011886987792716
286,11.976665770490767
287,11.385103457032141
288,11.711784520403112
289,11.941950837487406
290,12.359784657728284
291,11.819681958463892
292,11.782960235741939
293,12.367345048436391
294,12.025755079404917
295,11.86710429621008
296,11.931642378754141
297,12.384223015005313
298,12.07254696717504
299,11.973516181427835
300,11.964007453736912
301,12.495007682693725
302,12.230770136157428
303,11.917730355182513
304,12.59473402514672
305,12.631016799175821
306,12.323860125621126
307,11.402005077384885
308,11.320565693461432
309,12.793862088206213
310,12.017336559562407
311,11.790564777297387
312,11.694421681264394
313,12.834683971615659
314,12.08954444723597
315,12.146858590895919
316,12.468440756144114
317,12.506180941677357
318,12.468440756144114
319,12.141539457711714
320,12.74444728628135
321,12.777055016970678
322,12.614868865984631
323,11.745433036677353
324,12.396697137361691
325,11.373674891823535
326,12.688501881189456
327,11.886218559372042
328,12.276069679344003
329,11.264476926102367
330,11.686887175419702
331,11.842236406331555
332,12.556733038263905
333,12.240478903153711
334,12.165255859329688
335,12.34126328584159
336,12.841132451487937
337,12.273735966890268
338,12.218500103788143
339,11.951186847493476
340,12.220473454337986
341,11.314486721293981
342,11.37940550085183
343,12.491255347155265
344,11.350418300109132
345,11.850832386224807
346,11.928347504569842
347,11.967187086434018
348,11.944714374881176
349,12.988043102265232
350,12.670001611311875
351,12.154784614286667
352,11.461642696843066
353,11.570259974415547
354,11.849404844423074
355,12.086731521684555
356,12.06105265381003
357,11.80560254159177
358,11.775297421715827
359,12.54254845357358
360,11.957617696467539
361,11.884495917930655
362,12.198549416880068
363,11.678448377988165
364,12.154784614286667
365,11.898194668458823
366,11.976665770490767
367,12.013706813470414
368,11.790564777297387
369,11.995357787034976
370,12.057578437658945
371,11.808821212646512
372,11.736077016252437
373,11.719947764402807
374,12.299112067295642
375,11.0186455364637
376,11.904974309480183
377,12.73670383776449
378,12.885204569609956
379,12.095146671399466
380,11.751950239425476
381,12.142871895843887
382,12.271396795480596
383,11.23850177707664
384,12.388398368982115
385,12.165255859329688
386,11.302216779257382
387,11.736077016252437
388,12.160033942617156
389,12.962196972666593
390,11.686887175419702
391,12.278397958261774
392,11.575909653758895
393,11.51293546492023
394,11.599112335481124
395,11.767575435251748
396,11.719947764402807
397,12.040614105490253
398,11.112462823634855
399,12.392556361841777
400,12.411056299528171
401,12.013646205940514
402,11.58989576532275
403,12.460718739865236
404,12.031725210748633
405,11.918397239722838
406,11.652696102959753
407,12.083910661257521
408,12.54254845357358
409,12.73596827534975
410,11.002116507732017
411,11.884495917930655
412,12.310437165348775
413,11.652696102959753
414,12.337105293891872
415,12.106997888588934
416,11.915058360753719
417,12.384223015005313
418,11.744045122410057
419,11.863589378812122
420,12.237091546357338
421,12.278397958261774
422,11.635151947212842
423,12.660331092405906
424,11.842236406331555
425,11.813037464800539
426,12.524530013005734
427,11.599185726610004
428,12.182809136284991
429,12.07254696717504
430,11.355113089309977
431,11.288543647320601
432,11.715874472198905
433,12.10625783509458
434,11.302216779257382
435,12.264346270624157
436,11.661354090741
437,11.686887175419702
438,11.411457364027745
439,11.608244735642321
440,13.22672519452875
441,11.678448377988165
442,12.000897933306716
443,12.058158312538197
444,12.25486757159303
445,11.755879486687116
446,12.154784614286667
447,12.20557752297723
448,11.691080018519527
449,11.695255355062795
450,11.608244735642321
451,12.54254845357358
452,12.225880174775122
453,12.25486757159303
454,12.144202560946876
455,12.075400019877522
456,11.49273296168228
457,12.45293662970407
458,11.989165855127435
459,11.608244735642321
460,12.481565733211923
461,11.951186847493476
462,11.04106411122238
463,12.147919030759663
464,11.728044909070785
465,12.093693109638318
466,12.025755079404917
467,11.89478753335453
468,12.429220196836383
469,12.138869243416009
470,12.264346270624157
471,12.154784614286667
472,11.904974309480183
473,12.994532278619134
474,12.433212202169729
475,11.794345471549745
476,12.249615734512616
477,12.847929163278053
478,12.601490784782536
479,11.401681006153428
480,12.694655727828803
481,12.832013750189885
482,11.951186847493476
483,12.00762780434872
484,11.794345471549745
485,11.898194668458823
486,11.957617696467539
487,12.07254696717504
488,11.982935344196433
489,11.362114203075018
490,11.652696102959753
491,11.798111925972618
492,12.059809113551397
493,11.951186847493476
494,11.421917019425596
495,10.460270761075149
496,12.971542813248437
497,12.122696471358964
498,11.775297421715827
499,11.695255355062795
500,11.635151947212842
501,12.331387247601905
502,11.849404844423074
503,12.574185427296195
504,11.898194668458823
505,11.732069026983156
506,12.278397958261774
507,12.246739428005663
508,11.989165855127435
509,11.732069026983156
510,12.013100572810686
511,12.2193145828011
512,11.774527900858468
513,11.80560254159177
514,11.477308649967686
515,12.90634935052389
516,11.970356641102999
517,12.487488878546145
518,12.259618151783465
519,12.36308066783498
520,11.573559498507079
521,11.918397239722838
522,11.976665770490767
523,12.662709207270272
524,12.07824495582233
525,11.790564777297387
526,13.008661502470739
527,11.362114203075018
528,12.209192772866418
529,12.07254696717504
530,11.759793355371237
531,11.58525542883217
532,10.579005242826247
533,12.08954444723597
534,11.58525542883217
535,12.144202560946876
536,11.619544188752133
537,11.970356641102999
538,12.513561021741964
539,12.660331092405906
540,12.421188057397055
541,12.270225154674701
542,11.798111925972618
543,12.098854850641
544,12.34148164933907
545,12.25486757159303
546,11.771443882099637
547,11.736077016252437
548,12.479913113434042
549,11.849404844423074
550,11.630717389475995
551,12.450981602512561
552,11.58989576532275
553,12.556733038263905
554,11.635151947212842
555,11.856522261533737
556,11.58989576532275
557,12.07254696717504
558,12.36308066783498
559,11.707677772181546
560,12.04355959836804
561,11.58989576532275
562,12.128116509451258
563,12.498745990829315
564,11.759793355371237
565,12.691583538230217
566,12.273735966890268
567,12.665397584983758
568,11.820123358887447
569,11.867805799560465
570,11.695255355062795
571,12.32163544049751
572,12.04355959836804
573,11.842236406331555
574,11.682676678340282
575,11.884495917930655
576,12.010671928196443
577,11.891368749982085
578,11.78676973513378
579,12.111217862017215
580,12.442306148381938
581,11.682676678340282
582,12.691583538230217
583,11.798111925972618
584,12.820990681250251
585,11.775297421715827
586,11.827743504053695
587,11.870606902224587
588,11.283524879179666
589,12.132969552931216
590,13.02132904585825
591,11.835016210489899
592,11.849404844423074
593,11.608244735642321
594,12.672949516558306
595,11.648373769145277
596,12.176654133447505
597,12.289958727201455
598,11.92504173829169
599,12.524530013005734
600,11.856522261533737
601,12.301387370778713
602,11.92504173829169
603,12.30592250537653
604,12.230770136157428
605,11.931642378754141
606,12.323860125621126
607,12.791358964949923
608,11.682676678340282
609,12.653961664405365
610,11.904974309480183
611,12.474193386571581
612,11.898194668458823
613,11.231901180182515
614,11.83138646878959
615,12.118339189722553
616,11.566475710526321
617,12.659737267217572
618,12.628070334272698
619,11.112462823634855
620,12.388398368982115
621,11.813037464800539
622,12.034696963475044
623,12.014615485902027
624,11.982935344196433
625,11.848690308590857
626,11.938199736300925
627,11.813037464800539
628,12.034696963475044
629,11.728044909070785
630,12.252483791602627
631,11.320565693461432
632,11.845109950883979
633,11.87757552297847
634,12.206077645517674
635,11.002116507732017
636,11.440365524765756
637,11.350418300109132
638,12.485830907348902
639,12.520887034998584
640,12.328294703023394
641,12.75130259456002
642,11.931642378754141
643,12.823631142839984
644,11.872353615355413
645,11.495789479023493
646,11.951186847493476
647,11.951186847493476
648,11.344518647594766
649,12.235393555399902
650,11.58989576532275
651,12.160033942617156
652,11.813037464800539
653,12.765691290604371
654,11.385103457032141
655,11.8879382384223
656,11.91170829631447
657,11.487617913343598
658,12.025755079404917
659,12.19552218463499
660,12.904209855160254
661,11.608244735642321
662,11.83138646878959
663,12.955129822091815
664,12.348010479804223
665,11.767575435251748
666,12.173037959397275
667,12.031725210748633
668,11.83138646878959
669,12.063938642041201
670,11.548302261270587
671,12.013706813470414
672,12.458778882573533
673,11.849404844423074
674,11.908346971208951
675,11.373674891823535
676,11.603688960617083
677,12.827995001361906
678,11.763691965388299
679,11.870606902224587
680,11.979391594635791
681,12.06105265381003
682,12.560247968016562
683,12.30592250537653
684,12.242891437918386
685,12.336556900342153
686,11.910365121788654
687,12.879019669789754
688,12.179220327453931
689,11.856522261533737
690,13.534474352733596
691,12.721888795877375
692,11.59433032142082
693,11.860062063178267
694,12.07824495582233
695,11.39640288460621
696,11.724004532183379
697,11.83863282480007
698,12.185875040240456
699,12.652362948153474
700,11.849404844423074
701,12.799178471909892
702,11.849404844423074
703,12.269052139516223
704,10.915106645867503
705,12.618185607609803
706,12.445093483000798
707,12.09815887308463
708,11.60733523953139
709,10.859018228147887
710,11.54031687156214
711,12.149507585033072
712,11.767575435251748
713,11.779136168550774
714,12.013706813470414
715,11.979805470779858
716,11.964007453736912
717,12.739640688812674
718,11.763691965388299
719,12.524530013005734
720,11.870606902224587
721,11.732069026983156
722,11.813037464800539
723,12.676079399771027
724,11.699413330633599
725,12.310437165348775
726,12.178192583415596
727,11.608244735642321
728,11.542493975902508
729,12.373707715234994
730,12.141539457711714
731,12.312686874960354
732,11.786008995353765
733,11.58989576532275
734,12.001511614739405
735,11.445727410406752
736,12.3879816172226
737,12.095146671399466
738,12.154784614286667
739,11.790564777297387
740,11.863589378812122
741,12.095146671399466
742,12.07254696717504
743,12.100717685412471
744,12.61087420020211
745,12.371591321286905
746,12.491176396967154
747,12.469978029554953
748,11.49273296168228
749,11.477308649967686
750,11.995357787034976
751,12.28765724080691
752,12.526346537332584
753,11.957617696467539
754,12.058158312538197
755,12.264346270624157
756,11.97603664577121
757,12.097378802727306
758,12.577639650232573
759,11.755879486687116
760,11.51293546492023
761,12.279327754099118
762,12.727841176689147
763,12.506180941677357
764,12.484208043148733
765,12.188422799337028
766,11.982935344196433
767,12.28690580994122
768,13.195615697878253
769,11.812296455066814
770,11.532737896139919
771,11.580593459194764
772,11.648338835562747
773,12.886643575525625
774,11.995357787034976
775,12.308182383129823
776,11.86710429621008
777,11.87757552297847
778,11.813037464800539
779,12.07824495582233
780,12.077676615757813
781,12.139403856983334
782,12.016732516077072
783,11.759793355371237
784,11.992266613576142
785,11.842236406331555
786,12.358798024384122
787,11.588969419043872
788,12.141539457711714
789,11.984184555794167
790,11.896833207128452
791,12.505402864156405
792,12.323860125621126
793,12.178192583415596
794,12.049424683420915
795,11.874097282798648
796,11.608244735642321
797,13.091906231773164
798,12.07254696717504
799,12.206077645517674
800,11.60733523953139
801,12.149507585033072
802,13.275829251377
803,11.678448377988165
804,12.335700805443338
805,11.816734299348461
806,12.317171167298682
807,11.982622797311857
808,11.571203807011969
809,12.10625783509458
810,11.881041706925902
811,10.932999821119937
812,11.969723533345908
813,11.661354090741
814,12.323415584358154
815,11.827743504053695
816,12.509877789891931
817,11.951186847493476
818,12.319405795112926
819,12.117246896289503
820,11.440365524765756
821,12.323860125621126
822,11.845827048676645
823,12.357079818283598
824,12.861001210669146
825,11.603688960617083
826,12.149507585033072
827,12.128116509451258
828,11.900912042974875
829,12.019749091416921
830,11.92504173829169
831,12.37581963951765
832,12.025755079404917
833,11.849047640327147
834,11.759793355371237
835,11.941462360646149
836,11.51293546492023
837,11.87757552297847
838,11.779136168550774
839,11.849404844423074
840,11.967187086434018
841,12.071975378543236
842,11.856522261533737
843,11.944064817531656
844,12.049424683420915
845,12.269052139516223
846,11.80186424743109
847,12.388398368982115
848,12.138869243416009
849,11.78676973513378
850,12.278397958261774
851,12.00762780434872
852,11.970356641102999
853,12.04355959836804
854,11.751950239425476
855,11.898194668458823
856,12.066816325306588
857,11.931642378754141
858,12.429220196836383
859,12.154521423145216
860,11.78676973513378
861,11.931642378754141
862,11.794345471549745
863,12.43153750053306
864,11.908346971208951
865,12.424810506025395
866,11.767575435251748
867,12.037659911047468
868,12.371591321286905
869,11.603688960617083
870,12.208574513247495
871,11.661354090741
872,11.798111925972618
873,11.104972264124868
874,12.623064399210183
875,11.792456911128632
876,12.765691290604371
877,11.904974309480183
878,11.824087219587643
879,11.964007453736912
880,12.141539457711714
881,12.08954444723597
882,11.682676678340282
883,11.51293546492023
884,12.70351207261035
885,11.884495917930655
886,11.816734299348461
887,12.498745990829315
888,11.915058360753719
889,11.719134432217524
890,12.058158312538197
891,11.947955847790901
892,12.013706813470414
893,11.685693195625964
894,11.849404844423074
895,11.575909653758895
896,11.870278179170796
897,13.323928581764989
898,11.813037464800539
899,11.608244735642321
900,11.938199736300925
901,12.100717685412471
902,12.388398368982115
903,11.74006900564972
904,11.759793355371237
905,12.449022745701502
906,12.429220196836383
907,11.782960235741939
908,12.066816325306588
909,11.946660519211651
910,11.874097282798648
911,11.385103457032141
912,11.884495917930655
913,12.065280672855897
914,11.225256725762893
915,10.471978128496518
916,11.813037464800539
917,12.380030154325457
918,12.081081821061819
919,12.211065162153215
920,11.890683588496984
921,12.043500773454495
922,12.170450649220749
923,12.242891437918386
924,12.07254696717504
925,12.560247968016562
926,12.07824495582233
927,12.373707715234994
928,12.310437165348775
929,12.211065162153215
930,11.674202123168433
931,12.676079399771027
932,12.154784614286667
933,12.396697137361691
934,11.288543647320601
935,12.127575825689417
936,12.441148720271016
937,12.387560521575551
938,12.406565597924235
939,11.924379271639218
940,12.273735966890268
941,11.918397239722838
942,11.870606902224587
943,11.83138646878959
944,11.735276702486741
945,11.870606902224587
946,12.506180941677357
947,12.167856627501678
948,12.193498926601634
949,11.767575435251748
950,11.694421681264394
951,11.804855999911272
952,12.055255569732177
953,11.755879486687116
954,11.884495917930655
955,11.728044909070785
956,11.790564777297387
957,12.128116509451258
958,11.951186847493476
959,11.665655135642039
960,12.513561021741964
961,11.951186847493476
962,12.384223015005313
963,12.277932735946903
964,12.094587859196112
965,11.982935344196433
966,11.813037464800539
967,10.542732775946709
968,11.849404844423074
969,11.813037464800539
970,12.06105265381003
971,11.507922973347437
972,12.111767460549332
973,12.02874460037869
974,12.013706813470414
975,11.356283350762888
976,12.20557752297723
977,11.608244735642321
978,11.842236406331555
979,12.091789104493502
980,12.724869415131389
981,11.982278882874377
982,12.45254592991672
983,11.744045122410057
984,11.736077016252437
985,11.669937760751914
986,12.887129532148373
987,12.180759965737863
988,12.190964083849375
989,12.759960632315702
990,12.031725210748633
991,12.138869243416009
992,12.066241450757124
993,12.729323752253295
994,11.7085004721646
995,11.824087219587643
996,12.128116509451258
997,11.418625774449598
998,12.235636302128867
999,11.314486721293981
1000,11.362114203075018
1001,12.354496960983985
1002,11.827049837927534
1003,12.10625783509458
1004,11.917730355182513
1005,12.004574385508691
1006,11.385103457032141
1007,12.388398368982115
1008,11.532737896139919
1009,11.813037464800539
1010,11.51293546492023
1011,12.013706813470414
1012,11.350418300109132
1013,11.688566422839942
1014,12.33270970174018
1015,12.220966184120165
1016,12.141539457711714
1017,11.982935344196433
1018,12.271349956195543
1019,12.07824495582233
1020,12.175618592671356
1021,11.373674891823535
1022,12.160033942617156
1023,12.567240979056246
1024,11.630717389475995
1025,12.02874460037869
1026,12.588194064175278
1027,11.561725152903833
1028,11.678448377988165
1029,11.982935344196433
1030,12.190964083849375
1031,12.644330802262578
1032,12.345838935721968
1033,11.693169865968983
1034,11.338583982516495
1035,12.66191713053049
1036,12.567240979056246
1037,11.48247656671073
1038,11.289794413577894
1039,11.951186847493476
1040,12.06105265381003
1041,12.185875040240456
1042,12.47717172708952
1043,12.535379989788607
1044,11.846543632608535
1045,13.229569788348705
1046,11.884495917930655
1047,11.652696102959753
1048,11.349241150793087
1049,12.080996832096167
1050,12.206782393599413
1051,12.013706813470414
1052,11.881041706925902
1053,12.449022745701502
1054,12.100717685412471
1055,12.13270055639427
1056,12.421188057397055
1057,12.721888795877375
1058,12.301387370778713
1059,12.271396795480596
1060,11.302216779257382
1061,11.407576060361786
1062,11.612779849672751
1063,11.944714374881176
1064,12.700771936142122
1065,12.08954444723597
1066,12.031129798974042
1067,11.927687224983487
1068,11.813037464800539
1069,11.813037464800539
1070,11.944714374881176
1071,11.424105180165641
1072,11.979805470779858
1073,12.175618592671356
1074,12.299112067295642
1075,12.04355959836804
1076,11.840796531639839
1077,11.956976469393481
1078,11.744045122410057
1079,11.884495917930655
1080,11.798111925972618
1081,12.165255859329688
1082,11.982935344196433
1083,12.141539457711714
1084,11.898194668458823
1085,11.332613886815139
1086,12.437188334739655
1087,11.83138646878959
1088,12.190964083849375
1089,11.439289689006644
1090,11.982935344196433
1091,11.824087219587643
1092,11.891368749982085
1093,11.767575435251748
1094,12.080696479888447
1095,11.751950239425476
1096,12.04355959836804
1097,11.759793355371237
1098,11.964007453736912
1099,11.002116507732017
1100,11.691080018519527
1101,11.813037464800539
1102,11.979805470779858
1103,11.571203807011969
1104,12.691583538230217
1105,12.100161978566867
1106,12.52352951631214
1107,12.10625783509458
1108,12.54254845357358
1109,12.144202560946876
1110,12.230770136157428
1111,11.774527900858468
1112,11.80932691294063
1113,11.669937760751914
1114,12.669809806411457
1115,12.123239799036943
1116,11.775297421715827
1117,11.849404844423074
1118,11.803361242493628
1119,11.681832447342321
1120,12.268582547911404
1121,11.626263078808801
1122,11.678448377988165
1123,12.007017865994577
1124,11.652696102959753
1125,12.066816325306588
1126,12.464587201678082
1127,12.278397958261774
1128,11.849404844423074
1129,11.813037464800539
1130,11.445727410406752
1131,11.674202123168433
1132,12.386312871189734
1133,12.037659911047468
1134,11.532737896139919
1135,11.686887175419702
1136,11.451060699493427
1137,12.185875040240456
1138,11.87757552297847
1139,11.842236406331555
1140,12.193498926601634
1141,12.959540872420414
1142,11.289794413577894
1143,11.289794413577894
1144,11.91170829631447
1145,12.100717685412471
1146,12.069685751267224
1147,11.669082701743504
1148,11.870606902224587
1149,11.728044909070785
1150,11.917730355182513
1151,12.345838935721968
1152,11.699413330633599
1153,12.215037342290755
1154,12.292254928916668
1155,12.100161978566867
1156,12.345838935721968
1157,12.367889578686164
1158,12.128116509451258
1159,11.891368749982085
1160,12.319405795112926
1161,11.767575435251748
1162,11.59873612138334
1163,12.175618592671356
1164,12.359527368950229
1165,12.41044511731981
1166,12.06105265381003
1167,12.367345048436391
1168,13.345508528717259
1169,12.049424683420915
1170,12.001511614739405
1171,12.05467400868968
1172,12.208574513247495
1173,12.384223015005313
1174,12.560247968016562
1175,11.691080018519527
1176,11.652696102959753
1177,11.950541482162043
1178,11.440365524765756
1179,12.429220196836383
1180,12.880294363972055
1181,13.521140839642674
1182,11.695255355062795
1183,12.137263685701864
1184,11.560772327227417
1185,11.461642696843066
1186,12.476103599529843
1187,12.180759965737863
1188,12.149507585033072
1189,12.031725210748633
1190,12.066816325306588
1191,11.736077016252437
1192,12.013706813470414
1193,11.970356641102999
1194,12.07824495582233
1195,12.29779001527865
1196,11.87757552297847
1197,12.08954444723597
1198,11.904974309480183
1199,11.6617850286409
1200,12.19552218463499
1201,11.669937760751914
1202,12.269052139516223
1203,11.941462360646149
1204,12.513193308436527
1205,11.580593459194764
1206,12.206077645517674
1207,11.849404844423074
1208,12.577639650232573
1209,12.149507585033072
1210,12.00762780434872
1211,11.635151947212842
1212,11.884495917930655
1213,11.80932691294063
1214,11.736077016252437
1215,11.626263078808801
1216,12.343470927093518
1217,11.296024885689746
1218,11.424105180165641
1219,11.652696102959753
1220,11.80560254159177
1221,11.870606902224587
1222,11.834291315386718
1223,12.122696471358964
1224,11.884495917930655
1225,12.273735966890268
1226,11.898194668458823
1227,12.813920618864572
1228,11.751950239425476
1229,12.154784614286667
1230,11.794345471549745
1231,11.530775206233024
1232,11.863589378812122
1233,11.775297421715827
1234,11.841423131921784
1235,12.075400019877522
1236,12.180759965737863
1237,11.86710429621008
1238,12.490879338036375
1239,12.323415584358154
1240,12.42250975887691
1241,12.04355959836804
1242,13.049794835104816
1243,12.345838935721968
1244,12.08954444723597
1245,12.136191879981927
1246,12.042971193457888
1247,11.771443882099637
1248,11.686887175419702
1249,12.404927602627597
1250,12.053801032483948
1251,11.775297421715827
1252,12.591338447675579
1253,12.016128107502665
1254,11.755879486687116
1255,12.616528611893463
1256,11.511934974596555
1257,12.154784614286667
1258,11.92504173829169
1259,12.10625783509458
1260,11.766799946849087
1261,11.992266613576142
1262,12.103491596905931
1263,12.10625783509458
1264,12.12215284831553
1265,11.711784520403112
1266,12.843973993864076
1267,12.850557278777309
1268,11.87757552297847
1269,12.468440756144114
1270,12.132162346145595
1271,11.827743504053695
1272,12.083910661257521
1273,11.842236406331555
1274,11.827743504053695
1275,11.995357787034976
1276,12.19552218463499
1277,12.37581963951765
1278,11.133142723386813
1279,12.33270970174018
1280,12.100717685412471
1281,11.921725007667265
1282,11.842236406331555
1283,12.037659911047468
1284,11.794345471549745
1285,11.870606902224587
1286,12.154784614286667
1287,12.535379989788607
1288,12.546113507028412
1289,12.103491596905931
1290,11.691080018519527
1291,11.58525542883217
1292,12.000897933306716
1293,11.652696102959753
1294,11.83863282480007
1295,11.951186847493476
1296,11.849404844423074
1297,11.944714374881176
1298,12.323860125621126
1299,12.086731521684555
1300,12.577639650232573
1301,12.354496960983985
1302,11.775297421715827
1303,12.691583538230217
1304,12.218500103788143
1305,11.835016210489899
1306,11.898194668458823
1307,12.09626335986454
1308,12.721888795877375
1309,12.220966184120165
1310,12.618185607609803
1311,12.716405147731708
1312,11.686887175419702
1313,12.239995696974733
1314,12.596403811053621
1315,12.249615734512616
1316,12.524530013005734
1317,11.6172944892629
1318,11.960817678718287
1319,11.19135563385109
1320,12.154784614286667
1321,11.320565693461432
1322,11.898194668458823
1323,10.915106645867503
1324,11.277215789596893
1325,11.779136168550774
1326,12.45293662970407
1327,12.081081821061819
1328,12.33270970174018
1329,11.794345471549745
1330,11.51293546492023
1331,11.74006900564972
1332,11.736077016252437
1333,12.031129798974042
1334,11.813037464800539
1335,10.868587496017359
1336,12.206077645517674
1337,11.763691965388299
1338,11.719947764402807
1339,11.951186847493476
1340,12.339295865674435
1341,12.083910661257521
1342,11.95655945119582
1343,11.59451466851004
1344,12.47801017053037
1345,12.554840409959793
1346,12.278397958261774
1347,11.711784520403112
1348,12.206077645517674
1349,12.049424683420915
1350,11.812296455066814
1351,12.923914877701906
1352,12.367345048436391
1353,12.04355959836804
1354,11.608244735642321
1355,11.917730355182513
1356,12.086731521684555
1357,12.660331092405906
1358,12.149507585033072
1359,12.468440756144114
1360,11.560772327227417
1361,11.963574241653713
1362,11.878630514504515
